Count ids
1000
Count ids 1
0
16384, 3.3125
16387, 3.5
4100, 4.125
12293, 4.388888888888889
16390, 3.6666666666666665
12299, 3.3
4109, 4.131578947368421
12307, 3.9411764705882355
12309, 3.9
16406, 3.576923076923077
4123, 4.166666666666667
28, 3.3552631578947367
14364, 3.55
12317, 3.55
30, 3.1666666666666665
4127, 2.0833333333333335
14367, 3.9166666666666665
16415, 2.5
2080, 2.8
10275, 3.25
10276, 4.5
10277, 4.666666666666667
4136, 3.0
10282, 3.15
4141, 3.5
46, 4.2
2095, 3.860655737704918
12335, 3.625
6196, 3.8974358974358974
4149, 3.6818181818181817
16438, 3.8979591836734695
12343, 3.9375
16441, 2.75
58, 3.95
2109, 2.1
12349, 2.3333333333333335
6206, 3.546875
2112, 3.7777777777777777
12355, 3.421875
14403, 2.8333333333333335
16452, 4.535714285714286
2122, 3.8076923076923075
10314, 2.7
4171, 2.8529411764705883
77, 3.0
78, 3.6
6223, 3.7777777777777777
2128, 3.5714285714285716
16465, 3.875
16469, 2.5757575757575757
2136, 3.064516129032258
6235, 3.8403361344537816
6237, 2.6666666666666665
8292, 3.0
8295, 4.045454545454546
2152, 3.1724137931034484
10344, 4.333333333333333
2153, 3.2560975609756095
8301, 3.2142857142857144
12399, 3.75
6255, 3.59375
111, 3.125
16499, 4.3
2163, 3.1
10358, 3.0483870967741935
10359, 3.239130434782609
2167, 4.166666666666667
4216, 2.7857142857142856
6267, 3.6666666666666665
2171, 4.409090909090909
14459, 4.083333333333333
6268, 3.25
8317, 3.3
2173, 4.071428571428571
2174, 3.3333333333333335
2178, 3.6538461538461537
6274, 3.5
4227, 3.625
16516, 3.0
8327, 4.363636363636363
8328, 4.125
2186, 4.02
16522, 3.4166666666666665
8333, 3.0543478260869565
6287, 3.655425219941349
143, 4.25
14482, 3.888888888888889
8339, 4.5
12435, 4.1
148, 3.375
14484, 4.428571428571429
152, 4.153846153846154
10392, 2.6
16538, 4.5
4260, 3.375
2212, 3.4285714285714284
4262, 4.175
16552, 3.772727272727273
4266, 3.7241379310344827
14507, 3.8333333333333335
171, 4.2
175, 4.0
10421, 3.7065217391304346
16565, 3.7222222222222223
12470, 3.3513513513513513
12471, 3.3976109215017063
16567, 4.125
6329, 4.160493827160494
8379, 3.0
16571, 4.0
10429, 3.409090909090909
14528, 3.125
6337, 2.3333333333333335
14531, 4.178571428571429
10436, 3.375
197, 4.166666666666667
199, 4.833333333333333
8393, 4.411764705882353
14538, 3.847457627118644
6347, 3.4565217391304346
2252, 3.8636363636363638
205, 3.5520833333333335
6350, 3.9239130434782608
12494, 3.8125
12497, 3.581967213114754
14545, 3.638888888888889
4306, 3.9047619047619047
10451, 3.90625
16596, 4.125
12501, 3.5689655172413794
14550, 4.588888888888889
4310, 3.111111111111111
12508, 3.1842105263157894
16604, 4.25
16605, 4.166666666666667
6365, 3.338709677419355
6366, 4.25
16606, 4.4
16607, 3.2857142857142856
10466, 3.9285714285714284
2276, 2.6
12517, 2.25
4330, 3.125
14571, 3.7755102040816326
8429, 4.0
14574, 3.1875
6386, 3.2916666666666665
4341, 3.6363636363636362
14584, 4.142857142857143
4345, 3.3636363636363638
6394, 3.4166666666666665
252, 2.625
6398, 3.2
14590, 3.975
16640, 3.28
6400, 3.9714285714285715
12546, 3.526315789473684
4355, 3.75
4356, 4.0
6408, 4.083333333333333
12560, 2.8333333333333335
273, 3.388888888888889
8467, 4.25
14618, 3.4285714285714284
16668, 3.55
6428, 4.5625
14621, 4.045918367346939
4384, 3.3958333333333335
6434, 4.235294117647059
290, 3.7
6437, 2.5555555555555554
2342, 3.5357142857142856
295, 3.742857142857143
4392, 4.055555555555555
4393, 3.5925925925925926
299, 3.5405405405405403
6445, 3.375
305, 3.6
6450, 4.6
4402, 3.92
14644, 3.0
14646, 2.9166666666666665
311, 4.2727272727272725
12600, 3.3
312, 3.75
2360, 4.625
313, 4.0
12605, 4.1
8512, 2.25
10561, 3.25
16707, 3.8529411764705883
8515, 4.428571428571429
2372, 3.817073170731707
14660, 3.8541666666666665
8518, 3.769230769230769
14664, 4.265625
2376, 3.78125
329, 4.2
331, 3.7222222222222223
14667, 3.5
6475, 3.8125
14670, 3.6145833333333335
334, 3.696969696969697
14671, 5.0
4432, 4.142857142857143
2385, 4.1875
6482, 3.683333333333333
10583, 3.619952494061758
2391, 3.4583333333333335
2395, 3.8448275862068964
2396, 3.2857142857142856
2400, 3.1979166666666665
6497, 3.125
14691, 3.8781902552204177
16740, 4.388888888888889
361, 4.303571428571429
8553, 2.3
2412, 3.875
6510, 3.574074074074074
10607, 4.8
8563, 3.6666666666666665
12662, 4.184210526315789
2422, 3.75
4472, 3.4461883408071747
14712, 3.0476190476190474
16765, 3.9615384615384617
14718, 2.840909090909091
2430, 4.027777777777778
16768, 2.3
12672, 4.714285714285714
385, 3.9285714285714284
6531, 3.5625
10627, 4.25
14725, 3.8375
8585, 3.5
12682, 3.9
4490, 3.7
16784, 4.078947368421052
14737, 3.2142857142857144
6545, 3.7
12690, 3.75
2452, 4.067901234567901
12694, 3.5833333333333335
16790, 3.841463414634146
406, 3.875
6552, 3.125
16792, 3.9583333333333335
2457, 3.3592057761732854
16793, 3.9642857142857144
4506, 4.3
6555, 4.0
6556, 3.8365384615384617
2463, 3.5786924939467313
2465, 4.375
14754, 3.8
14755, 2.5576923076923075
2470, 3.5714285714285716
10662, 4.428571428571429
8619, 3.25
10673, 4.125
4535, 4.1
14776, 4.590909090909091
16825, 4.1
8636, 2.764705882352941
14780, 3.6792452830188678
12732, 3.9285714285714284
4545, 4.0625
4551, 4.178571428571429
456, 4.1
16850, 4.555555555555555
468, 3.073170731707317
6615, 3.3125
473, 4.428571428571429
2523, 4.0576923076923075
16859, 2.875
2528, 3.2
4577, 4.136363636363637
482, 4.083333333333333
483, 3.511627906976744
14822, 3.7580645161290325
12778, 2.857142857142857
10730, 3.0
4587, 3.2
494, 3.875
4590, 3.3
16879, 3.4732673267326732
12785, 3.7685185185185186
16882, 3.725
10739, 3.5555555555555554
6648, 3.75
14840, 5.0
2554, 3.56
14858, 3.287878787878788
2572, 4.833333333333333
8717, 4.25
528, 3.4375
16912, 2.9696969696969697
2577, 3.875
2580, 3.4262295081967213
14869, 3.90625
10773, 4.323529411764706
533, 3.8333333333333335
10774, 3.966666666666667
6683, 3.0714285714285716
2590, 4.333333333333333
6687, 2.8076923076923075
4640, 4.5
2593, 3.5
6690, 3.5
16930, 2.2
2594, 3.769230769230769
14882, 3.7
6692, 2.8
12838, 4.466666666666667
550, 3.375
551, 3.522727272727273
8743, 3.7246376811594204
12843, 4.0
4656, 3.8157894736842106
8752, 3.9
16948, 3.4516129032258065
6708, 3.7142857142857144
564, 2.7777777777777777
4661, 2.8157894736842106
